installation_date,system_size,total_installed_price
11/30/2017,13.2,41130.04
10/15/2012,13.2,41580
10/26/2012,13.2,41580
10/28/2017,13.2,41920
9/30/2017,13.2,42294
1/17/2018,13.2,42487
11/6/2018,13.2,42846
12/8/2017,13.2,44172
10/15/2018,13.2,44222
1/2/2018,13.2,44880
1/18/2017,13.2,45000
12/1/2018,13.2,45329
9/14/2018,13.2,46210
12/15/2018,13.2,46414
10/29/2018,13.2,47520
11/6/2018,13.2,47849.2
2/2/2018,13.2,48680
9/12/2018,13.2,48840
6/21/2012,13.2,49082
1/4/2013,13.2,49671.5
4/22/2017,13.2,49723
10/11/2017,13.2,50433
4/10/2018,13.2,51662.4
11/14/2018,13.2,51721
12/8/2018,13.2,53320
2/16/2012,13.2,54000
6/11/2018,13.2,54543
8/28/2017,13.2,57112
10/13/2017,13.2,57160.68
11/21/2017,13.2,58080
12/14/2017,13.2,58080
9/14/2017,13.2,58080
10/31/2017,13.2,58080
3/27/2018,13.2,58080
11/8/2017,13.2,58080
12/28/2017,13.2,58080
12/15/2017,13.2,58080
8/5/2017,13.2,58080
6/1/2018,13.2,58080
12/14/2017,13.2,58080
3/24/2018,13.2,58080
3/14/2018,13.2,58080
12/20/2017,13.2,58080
10/26/2017,13.2,58080
10/19/2017,13.2,58080
10/13/2017,13.2,58080
10/6/2017,13.2,58080
10/23/2017,13.2,58080
3/22/2018,13.2,58080
9/14/2017,13.2,58080
3/14/2018,13.2,58080
3/21/2018,13.2,59224
9/12/2013,13.2,59400
4/2/2012,13.2,61264.37
9/22/2010,13.2,62600
12/20/2010,13.2,63360
2/26/2013,13.2,65670
4/5/2013,13.2,65670
8/27/2013,13.2,65670
4/17/2013,13.2,65670
4/17/2013,13.2,65670
11/9/2012,13.2,65670
1/7/2013,13.2,65670
11/15/2012,13.2,65670
5/29/2013,13.2,65670
6/5/2013,13.2,65670
9/26/2012,13.2,65670
3/28/2013,13.2,65670
10/26/2012,13.2,65670
12/14/2012,13.2,65670
12/27/2012,13.2,65670
9/30/2010,13.2,66524.42
9/4/2012,13.2,68772
7/30/2012,13.2,68772
7/2/2012,13.2,68772
7/19/2012,13.2,68772
8/1/2011,13.2,70620
9/27/2010,13.2,72600
11/12/2009,13.2,83344.09
4/7/2016,13.2,98000
6/13/2012,13.2,105336
7/20/2012,13.2,105336
3/19/2009,13.2,105600
3/26/2010,13.2,117394.2
4/8/2011,13.224,65800
1/19/2016,13.23,13937.5
11/7/2013,13.23,30000
9/13/2017,13.23,31614
7/20/2017,13.23,32250
7/21/2014,13.23,33048
5/8/2017,13.23,34312
5/13/2016,13.23,34921
9/16/2013,13.23,36232.88
3/30/2018,13.23,36750
1/13/2017,13.23,37582.5
12/19/2018,13.23,39690
12/31/2018,13.23,41409.9
9/14/2018,13.23,42000
6/24/2017,13.23,47201
12/29/2018,13.23,50583.48
9/10/2013,13.23,52000
9/10/2013,13.23,52000
9/10/2013,13.23,52000
9/10/2013,13.23,52000
2/9/2012,13.23,54374.65
6/27/2012,13.23,57200
8/22/2013,13.23,57550
4/17/2017,13.23,58212
2/15/2017,13.23,58212
7/7/2017,13.23,58212
5/30/2017,13.23,58212
3/6/2017,13.23,58212
8/30/2018,13.23,58212
1/30/2017,13.23,58212
4/25/2017,13.23,58212
2/8/2017,13.23,58212
5/24/2017,13.23,58212
3/2/2017,13.23,58212
3/14/2017,13.23,58212
3/8/2017,13.23,58212
2/21/2017,13.23,58212
4/18/2013,13.23,58600
12/1/2018,13.23,59233.32
10/4/2013,13.23,59535
8/20/2014,13.23,62842.5
8/22/2013,13.23,62842.5
9/30/2013,13.23,62842.5
8/28/2013,13.23,62842.5
6/6/2013,13.23,62842.5
10/30/2013,13.23,62842.5
10/18/2013,13.23,62842.5
10/9/2013,13.23,62842.5
3/24/2016,13.23,66150
12/21/2009,13.23,81349
5/16/2017,13.23,82600
2/17/2012,13.23,83300
8/4/2016,13.25,1111
2/28/2017,13.25,20000
12/21/2016,13.25,30000
4/2/2015,13.25,31590
5/1/2017,13.25,34500
12/7/2015,13.25,35498
9/28/2015,13.25,35924
8/1/2016,13.25,36113
8/14/2017,13.25,36600
9/28/2016,13.25,38027.5
1/19/2016,13.25,38491.25
12/3/2016,13.25,39502
10/4/2016,13.25,41396.56
8/12/2016,13.25,42201.25
4/27/2016,13.25,42201.25
6/21/2016,13.25,42201.25
6/22/2016,13.25,42201.25
9/12/2016,13.25,42665
7/26/2013,13.25,43150
10/7/2013,13.25,46375
12/23/2016,13.25,47700
1/3/2017,13.25,47700
12/18/2014,13.25,49400
10/12/2016,13.25,49863
8/18/2016,13.25,50000
4/10/2017,13.25,52000
8/4/2016,13.25,52581.6
8/31/2016,13.25,53600
3/6/2012,13.25,53730
3/30/2017,13.25,55968
4/12/2016,13.25,58300
2/19/2014,13.25,58300
12/29/2016,13.25,58300
2/3/2015,13.25,58300
2/6/2017,13.25,58300
12/22/2016,13.25,58300
5/31/2016,13.25,58300
2/7/2017,13.25,58300
11/24/2014,13.25,58300
5/26/2015,13.25,58300
6/10/2016,13.25,58300
12/2/2014,13.25,58300
7/11/2014,13.25,58300
12/9/2014,13.25,58300
12/16/2016,13.25,58300
12/16/2014,13.25,58300
11/17/2016,13.25,58300
12/2/2015,13.25,58300
11/5/2016,13.25,58300
11/11/2014,13.25,58300
11/1/2016,13.25,58300
8/2/2016,13.25,58300
10/21/2016,13.25,58300
7/6/2016,13.25,58300
2/11/2017,13.25,58300
9/6/2016,13.25,58300
4/2/2015,13.25,58300
12/1/2016,13.25,58300
7/13/2016,13.25,58300
5/12/2016,13.25,58300
2/16/2017,13.25,58300
5/7/2016,13.25,58300
8/30/2016,13.25,58300
1/8/2015,13.25,58300
5/5/2016,13.25,58300
5/20/2016,13.25,58300
7/19/2016,13.25,58300
1/12/2017,13.25,58300
6/9/2016,13.25,58300
5/7/2015,13.25,58300
8/4/2016,13.25,58300
10/18/2016,13.25,58300
7/13/2016,13.25,58300
4/23/2016,13.25,58300
10/26/2016,13.25,58300
10/24/2016,13.25,58300
10/8/2016,13.25,58300
2/6/2017,13.25,58300
5/26/2016,13.25,58300
4/24/2015,13.25,58300
7/8/2015,13.25,58300
8/29/2016,13.25,58300
8/2/2016,13.25,58300
2/23/2015,13.25,58300
9/19/2016,13.25,58300
11/24/2014,13.25,58300
12/28/2016,13.25,58300
3/11/2015,13.25,58300
5/11/2015,13.25,58300
11/21/2016,13.25,58300
2/26/2014,13.25,58300
11/21/2016,13.25,58300
4/14/2016,13.25,58300
3/1/2017,13.25,58300
12/27/2016,13.25,58300
3/2/2015,13.25,58300
6/11/2016,13.25,58300
11/2/2016,13.25,58300
5/4/2016,13.25,58300
4/16/2015,13.25,58300
6/3/2016,13.25,58300
1/29/2015,13.25,58300
5/18/2016,13.25,58300
5/19/2015,13.25,58300
12/29/2016,13.25,58300
4/6/2016,13.25,58300
2/16/2016,13.25,58300
2/8/2017,13.25,58300
8/1/2016,13.25,58300
12/16/2014,13.25,58300
11/29/2016,13.25,58300
5/19/2016,13.25,58300
9/1/2016,13.25,58300
10/24/2014,13.25,58300
5/14/2016,13.25,58300
12/27/2016,13.25,58300
3/23/2017,13.25,58300
1/5/2017,13.25,58300
12/17/2014,13.25,58300
6/2/2015,13.25,58300
8/26/2014,13.25,58300
7/29/2014,13.25,58300
3/28/2017,13.25,58300
4/5/2016,13.25,58300
4/15/2016,13.25,58300
3/18/2016,13.25,58300
5/14/2014,13.25,58462
6/13/2014,13.25,58462
8/1/2014,13.25,59466
12/9/2013,13.25,59625
5/19/2015,13.25,59625
2/7/2014,13.25,59625
4/6/2015,13.25,59625
8/19/2016,13.25,60000
5/8/2015,13.25,61875
1/29/2015,13.25,61875
6/24/2016,13.25,61928.19
10/12/2016,13.25,63666
7/11/2016,13.25,64130
11/3/2011,13.25,66996
9/24/2016,13.25,67730
10/12/2016,13.25,67730
4/27/2015,13.25,68370
7/14/2015,13.25,68370
10/29/2014,13.25,68370
1/12/2015,13.25,68370
1/6/2015,13.25,68370
2/4/2015,13.25,68370
4/7/2015,13.25,68370
12/3/2015,13.25,68370
11/26/2014,13.25,68370
3/12/2015,13.25,68370
7/20/2015,13.25,68370
6/2/2015,13.25,68370
2/23/2015,13.25,68370
4/22/2015,13.25,68370
10/31/2014,13.25,68370
3/11/2015,13.25,68370
1/5/2015,13.25,68370
1/6/2015,13.25,68370
10/31/2014,13.25,72240
10/7/2016,13.25,72900
11/15/2016,13.25,75857.6
7/14/2016,13.26,2000
2/26/2015,13.26,27846
7/15/2016,13.26,29172
6/22/2015,13.26,29648
9/9/2013,13.26,32188
10/1/2013,13.26,32788.98
6/8/2016,13.26,32951.1
10/11/2013,13.26,33169.98
3/24/2014,13.26,33519
6/8/2016,13.26,33800
4/1/2015,13.26,35000
3/25/2015,13.26,37645.4
9/15/2016,13.26,38000
9/14/2018,13.26,38000
10/11/2013,13.26,38356
10/31/2013,13.26,39714.53
10/9/2013,13.26,40738
9/10/2013,13.26,41186
11/29/2012,13.26,43383
4/21/2014,13.26,43758
11/12/2013,13.26,45548.78
4/17/2014,13.26,47339
8/28/2013,13.26,47736
11/9/2012,13.26,48975
10/24/2014,13.26,50364
2/10/2012,13.26,54366
8/8/2014,13.26,58343
8/1/2014,13.26,58343
9/9/2014,13.26,58343.8
9/8/2015,13.26,58344
8/26/2014,13.26,58344
2/27/2017,13.26,58344
10/28/2015,13.26,58344
9/16/2014,13.26,58344
11/20/2014,13.26,58344
9/9/2016,13.26,58344
10/6/2014,13.26,58344
6/29/2017,13.26,58344
10/6/2015,13.26,58344
12/8/2014,13.26,58344
6/28/2016,13.26,58344
9/24/2014,13.26,58344
3/21/2017,13.26,58344
1/9/2016,13.26,58344
10/8/2014,13.26,58344
4/29/2016,13.26,58344
10/16/2014,13.26,58344
1/28/2016,13.26,58344
8/5/2014,13.26,58344
9/2/2014,13.26,58344
4/18/2018,13.26,58344
5/9/2013,13.26,60071
10/4/2016,13.26,62756
8/29/2014,13.26,62985
12/30/2013,13.26,67906
1/22/2016,13.26,68000
6/17/2015,13.26,68421.6
2/26/2016,13.26,68421.6
9/1/2015,13.26,68421.6
2/22/2016,13.26,68421.6
10/8/2015,13.26,68421.6
5/4/2015,13.26,68421.6
11/30/2015,13.26,68421.6
4/30/2015,13.26,68421.6
10/7/2016,13.26,69000
2/16/2017,13.26,69084.6
4/20/2016,13.26,69084.6
9/6/2016,13.26,69084.6
6/25/2016,13.26,71000
11/2/2009,13.26,81551
4/7/2018,13.275,34481.81
5/31/2017,13.275,42000
12/8/2018,13.275,44500
3/22/2018,13.275,49504.8
1/30/2018,13.275,50049.6
4/7/2018,13.275,50872.44
6/15/2018,13.275,55136
6/19/2017,13.275,55440
7/15/2017,13.275,58410
10/21/2017,13.275,58410
5/15/2017,13.275,58410
9/20/2017,13.275,58410
7/1/2017,13.275,58410
8/4/2017,13.275,58410
5/30/2017,13.275,58410
6/23/2017,13.275,58410
7/1/2017,13.275,58410
10/23/2018,13.275,67500
8/21/2009,13.275,92891.34
7/6/2010,13.275,99562.5
3/8/2018,13.3,32036
9/17/2018,13.3,32653
11/5/2018,13.3,33048
4/2/2018,13.3,34029
5/24/2018,13.3,43000
6/12/2018,13.3,44500
2/24/2018,13.3,52194
4/4/2018,13.3,89492
1/11/2010,13.3,93296
2/9/2018,13.32,32627
11/19/2018,13.32,32738
12/18/2018,13.32,34503
7/23/2018,13.32,41472
4/18/2018,13.32,43761
9/5/2018,13.32,43783.95
10/29/2018,13.32,44888
7/23/2018,13.32,46354
2/17/2018,13.32,46620
7/2/2018,13.32,46687
6/19/2018,13.32,48845
4/26/2018,13.32,49151
7/16/2018,13.32,50216
7/12/2018,13.32,52164
10/17/2018,13.32,57267.2
5/8/2018,13.32,60480
5/14/2018,13.325,15846
11/8/2017,13.325,33000
7/9/2018,13.325,34589.1
9/30/2017,13.325,36244
10/26/2018,13.325,38642
11/16/2018,13.325,41707.25
7/21/2018,13.325,41707.25
3/7/2018,13.325,41707.25
3/10/2018,13.325,41707.25
12/14/2018,13.325,45305
8/18/2017,13.325,54120
12/8/2018,13.325,56036
9/22/2017,13.325,56760
12/14/2018,13.325,57200
4/6/2018,13.325,58630
5/16/2018,13.325,58630
8/8/2018,13.325,58630
7/30/2018,13.325,58630
6/13/2018,13.325,58630
8/1/2018,13.325,58630
11/19/2018,13.325,58630
1/12/2018,13.325,58630
11/20/2017,13.325,58630
8/9/2018,13.325,58630
8/1/2018,13.325,58630
6/19/2018,13.325,58630
8/6/2018,13.325,58630
6/14/2018,13.325,58630
8/28/2017,13.325,58630
11/17/2017,13.325,58630
1/27/2018,13.325,60060
6/18/2018,13.325,66433
7/13/2011,13.328,68889
6/27/2016,13.33,36243
10/25/2018,13.33,43445
12/17/2018,13.33,45796
11/28/2018,13.33,49558
12/3/2018,13.33,67834.2
3/14/2018,13.34,30000
10/2/2017,13.34,31949
9/27/2018,13.34,33590.12
12/12/2018,13.34,34017
11/17/2018,13.34,34110.38
5/28/2014,13.34,34283
8/25/2017,13.34,34599.35
7/31/2017,13.34,34884.1
7/19/2017,13.34,35000
9/28/2018,13.34,35817.9
10/8/2018,13.34,36000
8/25/2017,13.34,36662.73
1/27/2018,13.34,36685
11/6/2017,13.34,37344.59
8/18/2017,13.34,37552.1
9/22/2017,13.34,37552.1
2/1/2018,13.34,38285.8
10/31/2018,13.34,38392.52
7/1/2017,13.34,38485.9
11/18/2017,13.34,38485.9
9/19/2017,13.34,38952.8
3/19/2018,13.34,39000
11/29/2017,13.34,39419.7
4/25/2018,13.34,39886.6
12/8/2017,13.34,40000
11/4/2017,13.34,40020
11/17/2017,13.34,40020
1/17/2018,13.34,40250
2/12/2018,13.34,40620.3
10/15/2018,13.34,40687
4/22/2017,13.34,40953.8
8/9/2017,13.34,41287.3
9/22/2017,13.34,41287.3
7/11/2017,13.34,41344.8
5/20/2017,13.34,41420.7
11/16/2017,13.34,41554.1
2/24/2018,13.34,41745
5/22/2017,13.34,41754.2
12/2/2017,13.34,42221.1
10/13/2017,13.34,43088
12/1/2017,13.34,43440
4/30/2018,13.34,43597
5/20/2017,13.34,45622.8
7/25/2017,13.34,45870.75
6/6/2017,13.34,46222
12/22/2018,13.34,48356.69
6/12/2017,13.34,49266
7/10/2017,13.34,49518
9/12/2017,13.34,50332.8
10/3/2017,13.34,50345
4/22/2017,13.34,50670
10/18/2018,13.34,51625.8
9/28/2017,13.34,52159
11/17/2018,13.34,52953.29
12/29/2018,13.34,53520
11/22/2017,13.34,59665
8/28/2018,13.34,60000
8/10/2011,13.34,65366
4/28/2017,13.34,66271.2
1/3/2012,13.34,66700
11/22/2011,13.34,66700
4/30/2018,13.34,72714.6
8/2/2011,13.34,80098
1/27/2011,13.356,77805
12/9/2015,13.36,57772
8/11/2017,13.37,45321
11/16/2018,13.395,25000
6/29/2018,13.395,25000
6/18/2018,13.395,32201.58
8/28/2018,13.395,32375.72
11/29/2018,13.395,32831.15
6/29/2018,13.395,32917
7/21/2018,13.395,33152.63
2/22/2018,13.395,35014.53
6/8/2018,13.395,35054.72
7/3/2018,13.395,35362.8
12/22/2016,13.395,37104.15
2/24/2018,13.395,37386
2/23/2018,13.395,37506
6/28/2016,13.395,37764.88
3/14/2018,13.395,38659
6/4/2018,13.395,38947.2
10/27/2017,13.395,39705.5
9/26/2018,13.395,40000
6/13/2018,13.395,40750
7/10/2017,13.395,41824.5
1/29/2018,13.395,42663.08
7/27/2018,13.395,42840
8/29/2018,13.395,42864
4/10/2018,13.395,43000
12/5/2017,13.395,43200
3/13/2018,13.395,43679.35
7/31/2018,13.395,44040
5/19/2017,13.395,44115.15
8/7/2018,13.395,45000
5/2/2017,13.395,46512
7/11/2012,13.395,46882.5
2/24/2018,13.395,52521.12
2/14/2018,13.395,69787.95
11/9/2012,13.395,79834.2
8/25/2010,13.395,81284.36
11/26/2018,13.4,27950
8/2/2018,13.4,30740
2/8/2018,13.4,30740
3/23/2018,13.4,34000
7/7/2017,13.4,34000
3/21/2018,13.4,36660
2/17/2018,13.4,36705
9/18/2017,13.4,37235
11/1/2017,13.4,37386
5/30/2017,13.4,38000
3/29/2018,13.4,40000
6/17/2017,13.4,43282
9/18/2017,13.4,44000
4/27/2017,13.4,44220
6/1/2018,13.4,44220
9/27/2017,13.4,44220
8/31/2017,13.4,44220
6/15/2017,13.4,44400
2/1/2018,13.4,44932
6/9/2017,13.4,45418
9/7/2017,13.4,45694
7/3/2017,13.4,46230
12/22/2017,13.4,46900
5/3/2017,13.4,47428
4/7/2018,13.4,50000
8/7/2017,13.4,57330.69
9/6/2018,13.4,61330
1/28/2010,13.4,84513
4/8/2017,13.407,20000
6/3/2016,13.407,20000
11/8/2016,13.407,22000
5/12/2017,13.407,25000
1/6/2017,13.407,37000
5/24/2017,13.407,40000
12/5/2016,13.407,43000
8/11/2017,13.407,44274
3/1/2017,13.407,45000
12/12/2017,13.407,46041
7/20/2017,13.407,46486
10/22/2018,13.42,11111
1/25/2016,13.42,19852.8
12/1/2018,13.42,20000
12/12/2018,13.42,20000
11/17/2018,13.42,25000
12/1/2018,13.42,25000
11/4/2015,13.42,26266
12/21/2018,13.42,33939.18
10/9/2018,13.42,39991.6
12/5/2018,13.42,39991.6
6/6/2018,13.42,39991.6
7/9/2018,13.42,39991.6
9/18/2018,13.42,39991.6
10/18/2018,13.42,39991.6
12/5/2018,13.42,39991.6
12/12/2018,13.42,40000
6/18/2018,13.42,40700
12/1/2018,13.42,41000
10/23/2018,13.42,41000
10/30/2018,13.42,41333.6
12/1/2018,13.42,41520
10/4/2018,13.42,42491.6
9/17/2018,13.42,43615
10/4/2018,13.42,43615
10/18/2018,13.42,43615
12/1/2018,13.42,44000
11/16/2018,13.42,44879
11/30/2018,13.42,45000
10/8/2018,13.42,50000
12/8/2018,13.42,52800
11/2/2018,13.42,56880.4
4/17/2018,13.42,59048
9/17/2018,13.42,59048
9/13/2018,13.42,59048
12/22/2018,13.42,59048
6/13/2018,13.42,59048
4/24/2018,13.42,63273.96
12/7/2018,13.42,430000
4/19/2018,13.43,47980.23
12/8/2017,13.44,21788.46
1/26/2018,13.44,23508
6/11/2013,13.44,23789
2/24/2018,13.44,25000
4/11/2013,13.44,27356
10/19/2016,13.44,30000
2/14/2017,13.44,30000
1/31/2017,13.44,30000
4/25/2017,13.44,31584
6/20/2017,13.44,31852
12/28/2016,13.44,33465.6
9/14/2018,13.44,35000
3/22/2017,13.44,35000
7/11/2013,13.44,35719
2/28/2017,13.44,35987
11/22/2017,13.44,36000
3/21/2017,13.44,36192
1/5/2018,13.44,36216
6/7/2016,13.44,36930
10/9/2017,13.44,37288
9/11/2017,13.44,37288
12/15/2017,13.44,37363.2
5/20/2017,13.44,37471
12/6/2018,13.44,37500
11/29/2017,13.44,37833.6
7/27/2017,13.44,37941.7
5/13/2017,13.44,38000
12/30/2016,13.44,38640
10/13/2017,13.44,39244.8
1/18/2013,13.44,39648
4/5/2013,13.44,39800
5/13/2017,13.44,39849.6
7/27/2017,13.44,40000
3/18/2013,13.44,40320
3/14/2017,13.44,40857.6
7/26/2017,13.44,40879
8/13/2016,13.44,40924.8
2/25/2017,13.44,41260.8
1/10/2013,13.44,41268
1/23/2017,13.44,41546.84
7/18/2017,13.44,41807.5
1/23/2017,13.44,41865.6
1/24/2013,13.44,41989
10/21/2016,13.44,42674
2/15/2017,13.44,42756.02
5/9/2012,13.44,43000
12/17/2012,13.44,43305
3/15/2013,13.44,43680
12/6/2016,13.44,44217.6
6/27/2017,13.44,44352
1/4/2017,13.44,44620.8
3/17/2016,13.44,45000
6/3/2017,13.44,45024
9/10/2018,13.44,45305
12/5/2012,13.44,45696
12/7/2012,13.44,46636.8
10/10/2017,13.44,47352
12/10/2012,13.44,48100
4/3/2017,13.44,48526
12/10/2012,13.44,49500
10/31/2016,13.44,50000
4/4/2012,13.44,51309
3/20/2015,13.44,51945.6
5/15/2017,13.44,55252.68
8/17/2012,13.44,56050
1/17/2013,13.44,56091
1/27/2012,13.44,58474
5/16/2017,13.44,59136
5/8/2017,13.44,59136
4/29/2017,13.44,59136
6/17/2017,13.44,59136
12/12/2011,13.44,59348.63
4/24/2017,13.44,59466
1/6/2011,13.44,62227.2
3/20/2013,13.44,63840
4/30/2013,13.44,63840
7/19/2013,13.44,63840
5/21/2013,13.44,63840
6/5/2013,13.44,63840
12/21/2010,13.44,63840
10/3/2011,13.44,64480
7/30/2012,13.44,64512
8/10/2012,13.44,64512
6/20/2012,13.44,64512
6/28/2012,13.44,64512
9/27/2018,13.44,65438
2/23/2012,13.44,65456
8/28/2017,13.44,66271
12/11/2012,13.44,66864
3/4/2013,13.44,66864
12/5/2012,13.44,66864
4/3/2013,13.44,66864
6/10/2013,13.44,66864
12/7/2012,13.44,66864
1/7/2013,13.44,66864
5/2/2013,13.44,66864
10/29/2012,13.44,66864
12/6/2012,13.44,66864
5/18/2011,13.44,67204
3/21/2012,13.44,67810
3/9/2012,13.44,68700
10/10/2011,13.44,68987
8/24/2012,13.44,70022.4
7/2/2012,13.44,70022.4
7/2/2012,13.44,70022.4
7/18/2017,13.44,70022.4
7/23/2012,13.44,70022.4
5/26/2010,13.44,74260
4/13/2010,13.44,75023
9/12/2011,13.44,78477
10/19/2010,13.44,80540
8/4/2009,13.44,80640
11/23/2010,13.44,89693
9/16/2010,13.44,90465
9/2/2011,13.44,91434
12/12/2011,13.44,103040
1/31/2011,13.44,107251.2
12/12/2011,13.44,107520
4/30/2010,13.44,120600
12/31/2009,13.44,120600
2/8/2018,13.455,20000
12/11/2017,13.455,34544
1/11/2018,13.455,37500
9/21/2017,13.455,39394
11/29/2017,13.455,40890
9/19/2017,13.455,42000
5/15/2017,13.455,44343
9/13/2017,13.455,44792
1/5/2018,13.455,44905
2/17/2018,13.455,45074
12/16/2017,13.455,45747
12/13/2017,13.455,46419.75
2/1/2018,13.455,46420
1/20/2018,13.455,47093
3/15/2018,13.455,49784
2/1/2018,13.455,51264
5/21/2018,13.455,51600
3/21/2018,13.455,51627
4/7/2018,13.455,51964
6/2/2018,13.455,57191.9
6/15/2010,13.464,84440.21
1/9/2012,13.475,33083.14
7/29/2014,13.475,43953
7/28/2017,13.475,53000
8/20/2013,13.475,60637.5
1/8/2014,13.475,60637.5
1/6/2014,13.475,60637.5
12/10/2013,13.475,64006.25
9/13/2013,13.475,64006.25
9/6/2013,13.475,64006.25
7/19/2013,13.475,64006.25
7/11/2013,13.475,64006.25
10/2/2012,13.475,80311
1/15/2015,13.48,56188
10/3/2013,13.48,67063
4/21/2016,13.5,26896
9/10/2013,13.5,28850
10/18/2017,13.5,29835
5/27/2016,13.5,30000
12/21/2017,13.5,30915
12/8/2018,13.5,32350
4/16/2018,13.5,32500
3/30/2018,13.5,32603
11/30/2018,13.5,32825
3/6/2018,13.5,33589
9/5/2017,13.5,34020
4/7/2018,13.5,34425
5/2/2018,13.5,34590.84
4/20/2018,13.5,34590.84
11/20/2017,13.5,35000
6/29/2018,13.5,35000
12/13/2017,13.5,35028
12/5/2017,13.5,35100
1/23/2018,13.5,35460
6/20/2013,13.5,35679
8/5/2017,13.5,35800
3/23/2018,13.5,35852
12/29/2018,13.5,36091.41
9/18/2018,13.5,36180
9/21/2017,13.5,36708
7/15/2017,13.5,37398
10/23/2018,13.5,37735
11/12/2018,13.5,38000
4/16/2018,13.5,38000
10/25/2018,13.5,38104
10/31/2017,13.5,38159.1
1/26/2018,13.5,38340
11/28/2017,13.5,38561.6
12/2/2017,13.5,38774.4
10/12/2017,13.5,38947.5
1/3/2017,13.5,39043.94
10/25/2018,13.5,39045
5/18/2015,13.5,39088
6/14/2018,13.5,39190
11/4/2013,13.5,39200
12/14/2017,13.5,39345
10/4/2018,13.5,39559.5
9/10/2018,13.5,40000
11/8/2016,13.5,40000
12/19/2018,13.5,41850
1/30/2014,13.5,42100
6/20/2017,13.5,42570
2/22/2013,13.5,43470
2/21/2017,13.5,44494
4/9/2018,13.5,44500
11/21/2018,13.5,47250
6/29/2015,13.5,47385
9/11/2014,13.5,48580
4/30/2016,13.5,51700
6/7/2017,13.5,53032
6/6/2013,13.5,54000
4/7/2015,13.5,55684
4/29/2016,13.5,59400
1/8/2015,13.5,59400
1/9/2015,13.5,59400
9/22/2016,13.5,59400
12/5/2014,13.5,59400
5/24/2016,13.5,59400
5/13/2015,13.5,59400
6/3/2014,13.5,59400
6/3/2016,13.5,59400
6/2/2015,13.5,59400
6/5/2015,13.5,59400
4/22/2016,13.5,59400
6/16/2015,13.5,59400
8/20/2018,13.5,59400
11/24/2014,13.5,59400
4/14/2015,13.5,59400
7/1/2014,13.5,59400
12/19/2017,13.5,59400
5/13/2016,13.5,59400
2/15/2017,13.5,59400
7/7/2014,13.5,59400
12/31/2015,13.5,59400
4/1/2015,13.5,59400
8/15/2014,13.5,59400
7/30/2015,13.5,59400
10/27/2017,13.5,59400
7/9/2015,13.5,59400
10/18/2017,13.5,59400
10/28/2017,13.5,59400
10/27/2014,13.5,59400
11/13/2017,13.5,59400
3/18/2014,13.5,59400
1/5/2015,13.5,59400
3/13/2015,13.5,59400
3/20/2018,13.5,59400
10/25/2017,13.5,59400
5/30/2014,13.5,59400
11/17/2017,13.5,59400
3/4/2015,13.5,59400
7/7/2015,13.5,59400
2/15/2018,13.5,59400
10/8/2014,13.5,59400
3/16/2016,13.5,59400
1/16/2015,13.5,59400
12/19/2014,13.5,59400
8/5/2015,13.5,59400
11/27/2017,13.5,59400
5/10/2016,13.5,59400
11/5/2016,13.5,59400
12/21/2016,13.5,59400
1/29/2015,13.5,59400
4/27/2018,13.5,59400
11/22/2017,13.5,59400
3/25/2016,13.5,59400
5/7/2015,13.5,59400
11/3/2016,13.5,59400
10/14/2014,13.5,59400
11/22/2017,13.5,59400
11/25/2014,13.5,59400
8/24/2015,13.5,59400
4/10/2018,13.5,59400
4/9/2014,13.5,59400
3/18/2015,13.5,59400
12/20/2017,13.5,59400
12/2/2017,13.5,59400
10/23/2017,13.5,59400
5/11/2015,13.5,59400
6/26/2014,13.5,59400
5/26/2016,13.5,60500
3/18/2014,13.5,60750
12/10/2013,13.5,60750
12/8/2014,13.5,60750
10/29/2013,13.5,60750
9/3/2013,13.5,60750
5/6/2015,13.5,60750
12/21/2010,13.5,65980
4/5/2012,13.5,67968
1/30/2018,13.5,69120
7/21/2015,13.5,69660
5/31/2012,13.5,70065
4/24/2012,13.5,76647
4/18/2015,13.5,77000
9/27/2012,13.5,81000
12/10/2010,13.5,88290
6/25/2009,13.5,103500
5/2/2012,13.5,104775
5/13/2010,13.5,108000
1/31/2013,13.5,126826
3/4/2010,13.5,129600
5/29/2012,13.5,130394.88
8/18/2016,13.515,17500
4/29/2017,13.515,39261
6/3/2016,13.515,39500
8/7/2015,13.515,39655
9/24/2016,13.515,39734.1
11/3/2016,13.515,40448.28
8/3/2015,13.515,41896
12/29/2016,13.515,42977.7
8/23/2016,13.515,44000
8/8/2016,13.515,45883.43
7/18/2016,13.515,46283.22
5/26/2015,13.515,47118
5/2/2016,13.515,49750
12/20/2016,13.515,50000
8/29/2016,13.515,53628
4/10/2017,13.515,57134.04
4/23/2016,13.515,58729.96
5/25/2017,13.515,59465
2/9/2017,13.515,59465
12/16/2016,13.515,59466
10/15/2014,13.515,59466
7/20/2016,13.515,59466
3/15/2017,13.515,59466
4/20/2015,13.515,59466
9/17/2014,13.515,59466
12/28/2016,13.515,59466
5/25/2016,13.515,59466
4/27/2016,13.515,59466
11/18/2016,13.515,59466
6/28/2016,13.515,59466
4/7/2016,13.515,59466
9/26/2016,13.515,59466
2/12/2016,13.515,59466
12/20/2016,13.515,59466
8/28/2014,13.515,59466
9/14/2016,13.515,59466
9/3/2014,13.515,59466
9/9/2014,13.515,59466
